action_name,leaf_value,effort_level,time,user_id,categories
Visit the UW Surplus Store,3,Med,1744828540000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Attend the April 22nd UWT Earth Day Celebration!,4,Low,1744828545000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Do a self-guided Tacoma tree tour,1,Low,1744828565000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Use your U-PASS around campus this week,1,Low,1744828570000,9871f80a-342c-4565-aee4-9adc8e174eb7,Transportation and Travel
Pick up litter around campus,1,Med,1744828581000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
Set up and use recycling bins in your household,1,Low,1744828608000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Commute by leg power - walk or bike to work or school,1,Low,1744828679000,9871f80a-342c-4565-aee4-9adc8e174eb7,Transportation and Travel
Pack your leftovers in reusable containers this week,1,Low,1744828684000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Pick up some great clothes from Crossroads Trading,3,Med,1744828691000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
Learn about and get involved with the UW Farm,1,Low,1744828695000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Follow Viable Veganism UW on Instagram,1,Low,1744828703000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Sell your clothes at Crossroads Trading,3,Med,1744828709000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
Tune in to the UWB/CC Common Caws for Sustainability Podcast,1,Low,1744828713000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Attend the April 26th BECU Spring Shredding and e-Cycle event,3,Med,1744828718000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
Check out a new green space on UW Bothell campus,1,Low,1744828723000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Follow UWB Alliance 4 Sustainability,1,Low,1744828759000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn about UW Sustainability student groups,1,Low,1744828763000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Volunteer with the UWB grounds crew,1,Med,1744828773000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Visit the UW Tacoma Giving Garden,1,Med,1744828809000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Have a taco from Taco Time NW - the PNW's carbon-free taco joint,1,Low,1744828824000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Watch an episode of Urban Green,1,Low,1744828860000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Volunteer in the UWT Giving Garden (April 25 Day of Caring),1,Low,1744828864000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Try an online Earth Day quiz,1,Low,1744828868000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Attend the April 10th Sustaining Our World Lecture with Hilary Franz at UW,1,Low,1744828872000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Subscribe to the UWB/Cascadia Sustainability YouTube Channel,1,Low,1744828877000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Complete a feedback survey on the HSF DUBNET page,1,Low,1744828885000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Follow @uwtgivinggarden on Instagram,1,Low,1744828888000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Follow @uwthsf on Instagram,1,Low,1744828911000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Explore the UWT Sustainability website,1,Low,1744828918000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Watch a Tacoma EnviroShorts video,1,Low,1744828922000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Observe Meatless Monday this week,2,Low,1744828982000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Opt for a beef-free burger,1,Low,1744828985000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Read up on the climate impact of food,1,Low,1744828991000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Wash only full loads of laundry this week,1,Low,1744829002000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Turn down your heater 2 degrees this week,2,Low,1744829007000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Get familiar with your utility bill this month,1,Low,1744829011000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Get familiar with your utility bill this month,1,Low,1744888448000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Wash only full loads of laundry this week,1,Low,1744888455000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Turn down your heater 2 degrees this week,2,Low,1744888458000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Opt for a beef-free burger,1,Low,1744888464000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Read up on the climate impact of food,1,Low,1744888475000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Learn about the climate impact of your home,1,Low,1744888493000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Take in some deeper videos on climate change,1,Low,1744888498000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn about the climate impact of driving,1,Low,1744888505000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn how food waste impacts the climate,1,Low,1744888508000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Switch one standard bulb to LED lights,10,Med,1744888521000,9871f80a-342c-4565-aee4-9adc8e174eb7,Energy Efficiency
Learn about switching to a heat pump,1,Low,1744888532000,9871f80a-342c-4565-aee4-9adc8e174eb7,Energy Efficiency
Learn about home solar options,1,Low,1744888537000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Walk instead of drive for an errand,1,Low,1744888544000,9871f80a-342c-4565-aee4-9adc8e174eb7,Health and Wellness
Skip a drive to the gym and exercise from home,1,Low,1744888549000,9871f80a-342c-4565-aee4-9adc8e174eb7,Transportation and Travel
Unplug your unused electronics this week,3,Low,1744888559000,9871f80a-342c-4565-aee4-9adc8e174eb7,Energy Efficiency
Rinse your plastics before recycling them this week,1,Low,1744888565000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
Learn about keeping recycling workers safe,1,Low,1744888569000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
Learn about America Recycles Day (November 15),1,Low,1744888573000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Recycle your plastic bags this week,1,Low,1744888622000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
A day without meat,2,Low,1744888630000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Recycle your old electronics,3,Med,1744888638000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
Sell or donate your old clothing and accessories this year,2,Low,1744888666000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
Sell or donate your old books this year,2,Low,1744888669000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
Swap meat for tofu in your next Chinese meal,1,Low,1744888675000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Go vegetarian for your burrito this week,1,Low,1744888679000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Bring portable leftover containers to a restaurant,2,Med,1744888683000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Weatherstrip your doors and windows,14,Med,1744888692000,9871f80a-342c-4565-aee4-9adc8e174eb7,Energy Efficiency
Replace or clean your air filters this season,6,Low,1744888697000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Install door sweeps in your house,38,Med,1744888700000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Learn about Plastic Free July,1,Low,1744888711000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Eliminate or switch to plastic-free or reusable straws,1,Low,1744888714000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Use your reusable water bottle every day this week,1,Low,1744888721000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Join the April 17th Learn About Oysters Event,1,Low,1744888902000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744888944000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
Check out the UWB green buildings,1,Low,1744888951000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Use reusable shopping bags this week,1,Low,1744888963000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Turn off the lights when not in use this week,1,Low,1744888966000,9871f80a-342c-4565-aee4-9adc8e174eb7,Energy Efficiency
Tune in to the UWB/CC Common Caws for Sustainability Podcast,1,Low,1744892037000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Safely dispose of your e-waste on UWB campus,3,Med,1744892043000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
Follow BeautifyUdub on Instagram,1,Low,1744892052000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Attend the UWB/Cascadia Earth Day Fair April 15th,1,Low,1744892060000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Follow a few sustainability influencers on Instagram,1,Low,1744892078000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn the basics of climate change and greenhouse gas emissions,1,Low,1744892084000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Suggest a new sustainable action or product,1,Low,1744892095000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Check out some short videos about climate change,1,Low,1744892099000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn about the benefits switching to an electric car,1,Low,1744892247000,9871f80a-342c-4565-aee4-9adc8e174eb7,Transportation and Travel
Learn about energy from unused electronics,1,Low,1744892255000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn about green-certified electronics,1,Low,1744892259000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn about electric bikes,1,Low,1744892262000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn where your water comes from,1,Low,1744892272000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn about World Water Day (March 22),1,Low,1744892280000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Go above and beyond to save water this week,1,Low,1744892283000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Install a Smart Water Leak Detector,8,Med,1744892287000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Install a low flow showerhead,36,Med,1744892292000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Take a bike ride for an errand,2,Low,1744896992000,9871f80a-342c-4565-aee4-9adc8e174eb7,Transportation and Travel
Learn about your local bike club,1,Low,1744896998000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Read up on tips for bike commuting,1,Low,1744897005000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Get your bike ready to ride,1,Low,1744897009000,9871f80a-342c-4565-aee4-9adc8e174eb7,Transportation and Travel
Learn about sustainable seafood with free guides like Seafood Watch,1,Low,1744897134000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
"Ask ""Do you sell sustainable seafood"" at a restaurant or market",1,Low,1744897144000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Purchase sustainable seafood,1,Med,1744897151000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Take advantage of community-supported fisheries for sustainable seafood,1,Med,1744897159000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Switch to plastic-free deodorant,1,Low,1744897170000,9871f80a-342c-4565-aee4-9adc8e174eb7,Health and Wellness
Switch to a plastic-free toothbrush,1,Low,1744897178000,9871f80a-342c-4565-aee4-9adc8e174eb7,Health and Wellness
Choose plastic-free dental floss or floss picks,1,Low,1744897185000,9871f80a-342c-4565-aee4-9adc8e174eb7,Health and Wellness
Choose plastic-free toothpastes,1,Low,1744897195000,9871f80a-342c-4565-aee4-9adc8e174eb7,Health and Wellness
Celebrate Earth Day - April 22nd,1,Low,1745332801000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Take advantage of community-supported fisheries for sustainable seafood,1,Med,1745332819000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Learn how food waste impacts the climate,1,Low,1745332825000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Follow a few sustainability influencers on Instagram,1,Low,1745332830000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn about the climate impact of driving,1,Low,1745332832000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Check out some short videos about climate change,1,Low,1745332836000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn about home solar options,1,Low,1745332841000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn about switching to a heat pump,1,Low,1745332843000,9871f80a-342c-4565-aee4-9adc8e174eb7,Energy Efficiency
Switch one standard bulb to LED lights,10,Med,1745332845000,9871f80a-342c-4565-aee4-9adc8e174eb7,Energy Efficiency
Suggest a new sustainable action or product,1,Low,1745332847000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Tune in to the UWB/CC Common Caws for Sustainability Podcast,1,Low,1745332849000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Learn about the climate impact of your home,1,Low,1745332850000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Eliminate or switch to plastic-free or reusable straws,1,Low,1745332852000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Learn about Plastic Free July,1,Low,1745332854000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Turn off the lights when not in use this week,1,Low,1745332856000,9871f80a-342c-4565-aee4-9adc8e174eb7,Energy Efficiency
Purchase sustainable seafood,1,Med,1745332858000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Use reusable shopping bags this week,1,Low,1745332867000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Use reusable shopping bags this week,1,Low,1745411808000,9871f80a-342c-4565-aee4-9adc8e174eb7,Around the House
Purchase sustainable seafood,1,Med,1745411828000,9871f80a-342c-4565-aee4-9adc8e174eb7,Food and Dining
Ditch plastic cotton swabs,2,Low,1745411835000,9871f80a-342c-4565-aee4-9adc8e174eb7,Health and Wellness
Learn the basics of climate change and greenhouse gas emissions,1,Low,1745411855000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Get familiar with your utility bill this month,1,Low,1745411862000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Volunteer in the UWT Giving Garden (April 25 Day of Caring),1,Low,1746037181000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Attend the April 25th Green Greeks Thrift Swap,3,Low,1746037192000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
"Attend the April 30th, UWB Climate Change emotions events",1,Low,1746037217000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Write to your future self about climate change,1,Low,1746037227000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Check out the Integrate It! Sustainability blog,1,Low,1746037236000,9871f80a-342c-4565-aee4-9adc8e174eb7,Education and Advocacy
Recycle all your plastic and aluminum beverage containers this week,1,Low,1746037240000,9871f80a-342c-4565-aee4-9adc8e174eb7,Recycling and Upcycling
Use your U-PASS around campus this week,1,Low,1744222868000,9871f80a-342c-4565-aee4-9adc8e174eb7,Transportation and Travel
Otter Odyssey: Record your Conservation Ambassador shift,1,Low,1749902183000,632ec8ef-c42f-45b5-8458-84ffe5267a1d,Education and Advocacy
Otter Odyssey: Record your Conservation Ambassador shift,1,Low,1750684730000,632ec8ef-c42f-45b5-8458-84ffe5267a1d,Education and Advocacy
Otter Odyssey: Record your Conservation Ambassador shift,1,Low,1751300011000,632ec8ef-c42f-45b5-8458-84ffe5267a1d,Education and Advocacy
Turn down your heater 2 degrees this week,2,Low,1742989892000,aecbd905-e6a5-4266-8735-b94bfd61bd17,Around the House
Pack your leftovers in reusable containers this week,1,Low,1742989904000,aecbd905-e6a5-4266-8735-b94bfd61bd17,Around the House
Turn off the lights when not in use this week,1,Low,1742989913000,aecbd905-e6a5-4266-8735-b94bfd61bd17,Energy Efficiency
Wash only full loads of laundry this week,1,Low,1742989931000,aecbd905-e6a5-4266-8735-b94bfd61bd17,Around the House
Compost your food waste at home this week,1,Low,1739906009000,23d8b985-8f1a-4edf-a478-92d4df24c4fe,Food and Dining
Unplug your unused electronics this week,3,Low,1743677095000,aecbd905-e6a5-4266-8735-b94bfd61bd17,Energy Efficiency
Use public transportation to commute to work,2,Low,1744222895000,e052a150-8b1d-4773-b3d7-97be72e75ddc,Transportation and Travel
Use wool dryer balls in your dryer this month,2,Low,1744222918000,e052a150-8b1d-4773-b3d7-97be72e75ddc,Around the House
Use your reusable water bottle every day this week,1,Low,1744222935000,e052a150-8b1d-4773-b3d7-97be72e75ddc,Around the House
Switch one standard bulb to LED lights,10,Med,1738298681000,2fd8637e-b032-463c-85bd-b7f25de12fa3,Energy Efficiency
Replace or clean your air filters this season,6,Low,1738298722000,2fd8637e-b032-463c-85bd-b7f25de12fa3,Around the House
Turn down your heater 2 degrees this week,2,Low,1742801739000,78ae5100-dbf0-450e-b3a9-3ecae5d53bab,Around the House
Pack your leftovers in reusable containers this week,1,Low,1742809205000,78ae5100-dbf0-450e-b3a9-3ecae5d53bab,Around the House
Wash only full loads of laundry this week,1,Low,1742892086000,78ae5100-dbf0-450e-b3a9-3ecae5d53bab,Around the House
Pack your leftovers in reusable containers this week,1,Low,1743144784000,78ae5100-dbf0-450e-b3a9-3ecae5d53bab,Around the House
Do your laundry in cold water this week,2,Low,1743144796000,78ae5100-dbf0-450e-b3a9-3ecae5d53bab,Around the House
Wash your laundry late morning or at night this week,2,Low,1743144808000,78ae5100-dbf0-450e-b3a9-3ecae5d53bab,Around the House
Do your laundry in cold water this week,2,Low,1743332638000,78ae5100-dbf0-450e-b3a9-3ecae5d53bab,Around the House
Pack your leftovers in reusable containers this week,1,Low,1743332646000,78ae5100-dbf0-450e-b3a9-3ecae5d53bab,Around the House
Recycle your plastic bags this week,1,Low,1748719220000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Recycling and Upcycling
Bring portable leftover containers to a restaurant,2,Med,1749637492000,cf30343b-1043-49c4-9c2e-9d6e2b58d4cd,Around the House
Celebrate Earth Day - April 22nd,1,Low,1749637501000,cf30343b-1043-49c4-9c2e-9d6e2b58d4cd,Education and Advocacy
Follow GetGreen on Social Media,1,Low,1749637507000,cf30343b-1043-49c4-9c2e-9d6e2b58d4cd,Education and Advocacy
Walk instead of drive for an errand,1,Low,1749637516000,cf30343b-1043-49c4-9c2e-9d6e2b58d4cd,Health and Wellness
Use reusable shopping bags this week,1,Low,1749637523000,cf30343b-1043-49c4-9c2e-9d6e2b58d4cd,Around the House
Use your reusable water bottle every day this week,1,Low,1749637536000,cf30343b-1043-49c4-9c2e-9d6e2b58d4cd,Around the House
Recycle all your plastic and aluminum beverage containers this week,1,Low,1749637542000,cf30343b-1043-49c4-9c2e-9d6e2b58d4cd,Recycling and Upcycling
Use public transportation to commute to work,2,Low,1749637552000,cf30343b-1043-49c4-9c2e-9d6e2b58d4cd,Transportation and Travel
Compost your food waste at home this week,1,Low,1749637592000,cf30343b-1043-49c4-9c2e-9d6e2b58d4cd,Food and Dining
Sign up to receive EcoAction Arlington volunteer opportunities,1,Low,1749637638000,cf30343b-1043-49c4-9c2e-9d6e2b58d4cd,Education and Advocacy
Pack your leftovers in reusable containers this week,1,Low,1743648061000,78ae5100-dbf0-450e-b3a9-3ecae5d53bab,Around the House
Do your laundry in cold water this week,2,Low,1743648065000,78ae5100-dbf0-450e-b3a9-3ecae5d53bab,Around the House
Do your laundry in cold water this week,2,Low,1743919479000,78ae5100-dbf0-450e-b3a9-3ecae5d53bab,Around the House
Use public transportation to commute to work,2,Low,1744940733000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Transportation and Travel
Learn about and get involved with the UW Farm,1,Low,1744940749000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Safely dispose of your e-waste on UWB campus,3,Med,1744940777000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Recycling and Upcycling
Use your reusable water bottle every day this week,1,Low,1744940801000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
Use reusable shopping bags this week,1,Low,1744940806000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
Get familiar with your utility bill this month,1,Low,1744940816000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Recycle all your plastic and aluminum beverage containers this week,1,Low,1744940825000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Recycling and Upcycling
Set up and use a home composting system,8,Med,1744940848000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
Turn off your automatic ice maker for 1 month,1,Low,1744940867000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Energy Efficiency
Turn down your heater 2 degrees this week,2,Low,1744940876000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
Raise your A/C temperature to 74 degrees this week,2,Low,1744940887000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
Switch to an energy efficient electric kettle,5,Med,1744940892000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
Attend the UWB/Cascadia Earth Day Fair April 15th,1,Low,1744941008000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Follow UWB Sustainability on Instagram,1,Low,1744941015000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Try an online Earth Day quiz,1,Low,1744941119000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Learn about the benefits switching to an electric car,1,Low,1744941140000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Transportation and Travel
Learn about energy from unused electronics,1,Low,1744941147000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Learn about electric bikes,1,Low,1744941153000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Learn about switching to a heat pump,1,Low,1744941158000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Energy Efficiency
Learn about green-certified electronics,1,Low,1744941177000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Go above and beyond to save water this week,1,Low,1744941217000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
Commute by leg power - walk or bike to work or school,1,Low,1744941231000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Transportation and Travel
Skip a drive to the gym and exercise from home,1,Low,1744941241000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Transportation and Travel
Learn about the climate impact of driving,1,Low,1744941248000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Have a leftovers-only meal,1,Low,1744941280000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Food and Dining
Observe Meatless Monday this week,2,Low,1744941296000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Food and Dining
Unplug your unused electronics this week,3,Low,1744941304000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Energy Efficiency
A day without meat,2,Low,1744941309000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Food and Dining
Rinse your plastics before recycling them this week,1,Low,1744941317000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Recycling and Upcycling
Pack your leftovers in reusable containers this week,1,Low,1744941325000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
Go paperless at your meetings this week,1,Low,1744941379000,b8079398-3c63-4ddb-9d43-4944319b0d4d,On The Job
Compost all your on campus serviceware this week,1,Low,1744941422000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Recycling and Upcycling
Go dairy-free for the day,2,Med,1744941504000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Food and Dining
Turn off the lights when not in use this week,1,Low,1744941918000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Energy Efficiency
Learn about the climate impact of your home,1,Low,1744941929000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
Sell or donate your old clothing and accessories this year,2,Low,1744942729000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Recycling and Upcycling
Recycle your old electronics,3,Med,1744942736000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Recycling and Upcycling
Sell or donate your old books this year,2,Low,1744942744000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Recycling and Upcycling
Recycle your plastic bags this week,1,Low,1744942756000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Recycling and Upcycling
Grab dairy-free milk on your grocery run this week,1,Low,1744942896000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Food and Dining
Pack your lunch in reusable items this week,1,Low,1744942956000,b8079398-3c63-4ddb-9d43-4944319b0d4d,On The Job
Print double-sided for work documents this week,1,Low,1744942962000,b8079398-3c63-4ddb-9d43-4944319b0d4d,On The Job
Learn about your local bike club,1,Low,1744970896000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Get your bike ready to ride,1,Low,1744970905000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Transportation and Travel
Wash only full loads of laundry this week,1,Low,1744970917000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
Watch an episode of Urban Green,1,Low,1744970941000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Watch a Tacoma EnviroShorts video,1,Low,1744970951000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Close your curtains or blinds this week,2,Med,1744971003000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Energy Efficiency
Read up on the climate impact of food,1,Low,1745054378000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Food and Dining
Learn how food waste impacts the climate,1,Low,1745054383000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Food and Dining
Close your curtains or blinds this week,2,Med,1745054403000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Energy Efficiency
Watch a Tacoma EnviroShorts video,1,Low,1745054409000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Walk instead of drive for an errand,1,Low,1745157766000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Health and Wellness
Learn about the climate impact of driving,1,Low,1745157773000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Learn where your water comes from,1,Low,1745157794000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Learn about World Water Day (March 22),1,Low,1745157798000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Install a low flow showerhead,36,Med,1745157806000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
Learn about Plastic Free July,1,Low,1745157817000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Eliminate or switch to plastic-free or reusable straws,1,Low,1745157820000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
Learn about home solar options,1,Low,1745157831000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Education and Advocacy
Buy a greener laundry detergent this month,1,Med,1745157904000,b8079398-3c63-4ddb-9d43-4944319b0d4d,Around the House
