Title,URL,Image URL,Habits,External Links (from Habits),Habit Forming Challenges,ID # (from Habit Forming Challenges),One Off Challenges,ID # (from One Off Challenges),Projects,ID # (from Projects),Partner Challenges Duluth,Partner Challenges Duluth copy,Projects copy,Partner Challenges TalkingRain copy,Partner Challenges WashU copy,Partner Challenges WashU copy,Partner Challenges WashU copy,Partner Challenges TMMC copy,Partner Challenges TMMC copy,Partner Challenges Arlington copy,Sponsors,Partner Challenges Arlington copy,Copia de Partner Challenges SB,Partner Challenges FCCPS copy,Partner Challenges WMich copy,Partner Challenges Demo copy,Partner Challenges PNWCW copy,Partner Challenges CSP copy,Partner Challenges Sunripe copy
Dr Timothy Palmer,https://wmich.edu/management/directory/palmer,https://media.licdn.com/dms/image/v2/D4E3DAQEHKz69crac4Q/image-scale_191_1128/image-scale_191_1128/0/1734973055473/westernmichu_cover?e=1739653200&v=beta&t=IkXgIBnnWiI7MxBR5SokkiTkCLlV45QzGJSoX45dwxY,,,,,,,"PROJ0076,PROJ0079,PROJ0129","PROJ0076, PROJ0079, PROJ0129",,,,,,,,,,,,,,,,,,,
Western Michigan University Sustainability,https://wmich.edu/sustainability,"https://files.wmich.edu/s3fs-public/styles/hero_12_5/public/images/u171/2024/Gibb-bee-house.jpg?h=2e5cdddf&itok=MwacVmfl,https://files.wmich.edu/s3fs-public/styles/3_2/public/2024-10/move_in_2024.jpg?h=ac778ff2&itok=bdRnGJQn,https://files.wmich.edu/s3fs-public/styles/3_2/public/2024-10/natural_cycles_farm.jpg?h=94a21a6e&itok=IG3hPLk9",,,,,,,"PROJ0076,PROJ0079,PROJ0123,PROJ0128,PROJ0129","PROJ0076, PROJ0079, PROJ0123, PROJ0128, PROJ0129",,,,,,,,,,,,,,,,,,,
WMU Sustainability Bicycle Resource Hub,https://wmich.edu/sustainability/office/projects-programs/bike-stable,https://files.wmich.edu/s3fs-public/images/u2182/2024/BIKESHOP_STOCK_02-09__2.jpg,,,,,,,,,,,,,,,,,,,,,,WMUTT0001,,,,,
Arlington County Events Page,https://www.arlingtonva.us/Government/Programs/Sustainability/Events,https://www.arlingtonva.us/files/sharedassets/public/v/1/environment/images/plant-tree.png?w=1200,,,,,,,,,,,,,,,,,,,,,,,,,,,
WMU Office of Sustainability Workshops,https://experiencewmu.wmich.edu/events?categories=16490,https://images.emeraldtechnology.net/images/WMUEA0001.jpg,,,,,,,,,,,,,,,,,,,,,,"WMUEA0001,WMUEA0002,WMUEA0003,WMURU0005",,,,,
WMU Bronco transit,https://wmich.edu/busing,"https://files.wmich.edu/s3fs-public/styles/hero_12_5/public/images/u218/2022/BusingBuster.jpeg?h=5e582eb3&itok=ahher3JB,https://files.wmich.edu/s3fs-public/images/u218/2020/aviation_icon.png,https://files.wmich.edu/s3fs-public/images/u218/2020/19_icon.png",,,,,,,,,,,,,,,,,,,,,,WMUTT0002,,,,,
Brandymore Invasive Plant Removal,https://www.arlingtonva.us/Government/Programs/Sustainability/Events/RiP-Brandymore-Castle-Invasive-Plant-Removal-2,https://www.arlingtonva.us/files/ocwebsite/Public/HeroImage/CountyLogo_Color_1200x630.png?w=1200,,,,,,,,,,,,,,,,,ARLEA0031,,,,,,,,,,
Learn to become and EcoAction Arlington Volunteer Leader,https://ecoactionarlington.app.neoncrm.com/nx/portal/neonevents/events?path=%2Fportal%2Fevents%2F14095,"https://ecoactionarlington.app.neoncrm.com/nx/static/img/icons/social-media/Twitter.png,https://ecoactionarlington.app.neoncrm.com/nx/static/img/icons/social-media/Facebook.png",,,,,,,,,,,,,,,,,ARLEA0032,,,,,,,,,,
Coca-Cola Sustainability and Packaging,https://www.coca-colacompany.com/sustainability/packaging,https://www.coca-colacompany.com/content/dam/company/us/en/sustainability/00_thumbnails/www-keelclip-black50-5x3.png,,,,,,,,,,,,,MIAEA0033,,,,,,SP0004,,,,,,,,
WMU Student Recycling,https://wmich.edu/facilities/landscape/recycling/student,"https://files.wmich.edu/s3fs-public/styles/medium/public/images/u1640/2018/junk%20mail%20paper.png?itok=Ohf7_1bE,https://files.wmich.edu/s3fs-public/styles/small/public/images/u1640/2018/paper-bag.png?itok=fIQGF9kk,https://files.wmich.edu/s3fs-public/styles/medium/public/images/u1640/2018/cardboard.png?itok=bDdSqkxi",,,,,,,,,,,,,,,,,,,,,,WMURU0001,,,,,
MMU Asylum Lake Preserve,https://wmich.edu/asylumlake,https://files.wmich.edu/s3fs-public/styles/large/public/images/u483/2017/Asylum_Lake_Kalamazoo_Michigan_4.jpg?itok=Fzn35EEy,,,,,,,,,,,,,,,,,,,,,,WMUHW0001,,,,,
UMiami glass recycling,https://greenu.miami.edu/initiatives/waste-diversion/glass-recycling/index.html,https://newsletter.miami.edu/_assets/acad-bufin/greenu/images/glassrecycling2024.jpg,,,,,,,,,,,,,MIARU0015,,,,,,,,,,,,,,
Board Adopts Climate Action Resolution,https://www.arlingtonva.us/About-Arlington/Newsroom/Articles/2025/County-Board-Adopts-Climate-Action-Resolution-Climate-Office-Presents-Work-Plan,https://www.arlingtonva.us/files/ocwebsite/Public/HeroImage/CountyLogo_Color_1200x630.png?w=1200,,,,,,,,,,,,,,,,,ARLEA0033,,,,,,,,,,
Waldo equipment library ,https://wmich.edu/library/equipment,,,,,,,,,,,,,,,,,,,,,,,WMURU0002,,,,,
Kalamazoo nature center earth day event,https://naturecenter.org/programs/earthday/,https://naturecenter.org/wp-content/uploads/2021/09/KNC-Arboretum-5-18.jpg,,,,,,,,,,,,,,,,,,,,,,WMUEA0004,,,,,
Project S.H.E. Shed,https://wmich.edu/sustainability/office/projects-programs/sheshed,,,,,,,,,,,,,,,,,,,,,,,WMURU0003,,,,,
Creating community in sustainability,https://wmich.edu/sustainability,"https://files.wmich.edu/s3fs-public/styles/hero_12_5/public/images/u171/2024/Gibb-bee-house.jpg?h=2e5cdddf&itok=MwacVmfl,https://files.wmich.edu/s3fs-public/styles/3_2/public/2024-10/move_in_2024.jpg?h=ac778ff2&itok=bdRnGJQn,https://files.wmich.edu/s3fs-public/styles/3_2/public/2024-10/natural_cycles_farm.jpg?h=94a21a6e&itok=IG3hPLk9",,,,,,,,,,,,,,,,,,,,,,WMUEA0005,,,,,
Workshop - Rot Your Way to a Greener Future with Composting,https://experiencewmu.wmich.edu/event/10777859,https://se-images.campuslabs.com/clink/images/cac1e623-aea5-41f2-8da4-3f1d994a54eb102dcebe-1a46-4962-b906-10f8068849ef.png?preset=med-w,,,,,,,,,,,,,,,,,,,,,,WMURU0004,,,,,
Lacey Woods Invasive Plant Removal,https://www.arlingtonva.us/Government/Programs/Sustainability/Events/Lacey-Woods-Invasive-Plant-Removal,https://www.arlingtonva.us/files/ocwebsite/Public/HeroImage/CountyLogo_Color_1200x630.png?w=1200,,,,,,,,,,,,,,,,,ARLEA0034,,,,,,,,,,
Your Digital AAA Membership,https://cluballiance.aaa.com/the-extra-mile/series/why-aaa/how-to-use-your-digital-aaa-membership,https://edge.sitecorecloud.io/aaacluballi1493-aaacluballi9b10-production-179a/media/Images/Global/AAA-Content-Hub/Series/Why-AAA/How-to-Use-Your-Digital-AAA-Membership/Hero_Womanusingsmartphone_1470x600.jpg?h=600&iar=0&w=1470,,,,,,,,,,,,,,,,,,,,,,,DEMOEA0001,,,,
AAA home,https://wa.aaa.com/home,https://wa.aaa.com/content/dam/aaawaprogram/en/global/AAAWA-More-As-logo-Color.png,,,,,,,"PROJ0077,PROJ0078","PROJ0077, PROJ0078",,,,,,,,,,,,,,,,,,,
Creative Alchemy Event,https://experiencewmu.wmich.edu/event/11157201,https://se-images.campuslabs.com/clink/images/197cf9bf-25bc-4cc1-876d-b9493afd60755ba3472a-55e8-41b0-881a-71687150d04d.png?preset=med-w,,,,,,,,,,,,,,,,,,,,,,WMUEA0006,,,,,
WMU Living Woodshop,https://wmich.edu/sustainability/office/projects-programs/woodshop,https://files.wmich.edu/s3fs-public/styles/hero_12_5/public/2024-08/mbz00347_0.jpg?h=790be497&itok=SlECXUU0,,,,,,,,,,,,,,,,,,,,,,WMUEA0007,,,,,
Renter Resources for Green Living,https://www.arlingtonva.us/Government/Programs/Sustainability/AIRE/Residents/Renter-Resources-for-Green-Living,https://www.arlingtonva.us/files/sharedassets/public/v/1/environment/images/aire/apartment_free_resized.jpg?w=1200,,,,,,,,,,,,,,,,,ARLHH0007,,,,,,,,,,
Upload information about your conversation,https://docs.google.com/forms/d/e/1FAIpQLSci-XP-lAuCsDNm0zY5bg8b6dd-QRzqYzCjV2z_9vFOii1jVQ/viewform?usp=sharing,,,,CHEA0043,CHEA0043,,,,,,,,,,,,,,,,,,,,,,,
Arlington County Shredding Events,https://www.arlingtonva.us/Government/Programs/Recycling-and-Trash/Events/Free-Paper-Shredding-and-Inert-Material-Drop-Off,https://www.arlingtonva.us/files/ocwebsite/Public/HeroImage/CountyLogo_Color_1200x630.png?w=1200,,,,,,,,,,,,,,,,,ARLEA0035,,,,,,,,,,
UWB/CC Animal Photography Contest,https://www.uwb.edu/campus-sustainability/get-involved/animal-photography-contest,https://www.uwb.edu/campus-sustainability/wp-content/uploads/sites/20/2025/02/Bees-on-yarrow-min-scaled.jpg,,,,,,,,,,,,,,UWEA0033,,,,,,,,,,,,,
Earth Day Stream Cleanup,https://ecoactionarlington.app.neoncrm.com/nx/portal/neonevents/events?path=%2Fportal%2Fevents%2F15224,"https://ecoactionarlington.app.neoncrm.com/nx/static/img/icons/social-media/Twitter.png,https://ecoactionarlington.app.neoncrm.com/nx/static/img/icons/social-media/Facebook.png",,,,,,,,,,,,,,,,,ARLEA0036,,,,,,,,,,
Miami Climate Week,https://www.miamiclimate365.com/,https://www.miamiclimate365.com/wp-content/uploads/2025/02/home-MCWeek-Slide-1-2.webp,,,,,,,,,,,,,MIAEA0034,,,,,,,,,,,,,,
Repair Cafe,https://extension.wsu.edu/snohomish/sustainability-stewards/repair-cafe/,https://wpcdn.web.wsu.edu/wp-extension/uploads/sites/2053/2023/11/LOGO-Repair-Cafe-e1701207662926.png,,,,,,,,,,,,,,UWRU0006,,,,,,,,,,,,,
Home Energy Efficiency 101 Workshop,https://ecoactionarlington.app.neoncrm.com/nx/portal/neonevents/events?path=%2Fportal%2Fevents%2F15546,"https://ecoactionarlington.app.neoncrm.com/nx/static/img/icons/social-media/Twitter.png,https://ecoactionarlington.app.neoncrm.com/nx/static/img/icons/social-media/Facebook.png",,,,,,,,,,,,,,,,,ARLEA0037,,,,,,,,,,
Letric eBikes,https://lectricebikes.com/,https://lectricebikes.com/cdn/shop/files/home.jpg?v=1683658669,,,,,,,,,,,,,,UWTT0004,,,,,SP0006,,,,,,,,
Bird Watching 101 Registration,https://forms.office.com/pages/responsepage.aspx?id=W9229i_wGkSZoBYqxQYL0hLzANZ_rzZHkFCyi2XSPqZUMlNURzVXTzQzUk1FVEdWSkUxV1hWN1ZDMi4u&route=shorturl,,,,,,,,,,,,,,,UWEA0034,,,,,,,,,,,,,
Green Blocks: Parkland-Midland — Tacoma Tree Foundation,"https://tacomatreefoundation.org/gb-parkland-midland
",http://static1.squarespace.com/static/62b141b0b1860a52ae5b3628/t/67ddd110203ec21c377b5a82/1742590224958/Vertical+TTF+Logo.png?format=1500w,,,,,,,,,,,,,,UWEA0036,,,,,,,,,,,,,
Earth Day Celebration | Pierce County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WA - Official Website,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earth Day Celebration,https://www.piercecountywa.gov/8224/Earth-Day-Celebration,,,,,,,,,,,,,,,UWEA0037,,,,,,,,,,,,,
Heaven on the Half Shell - Washington State Historical Society,https://www.washingtonhistory.org/event/heaven-half-shell/,https://www.washingtonhistory.org/wp-content/uploads/2025/01/Heaven-on-the-Half-Shell-1-crop-1736965564-1193x954.jpg,,,,,,,,,,,,,,UWEA0038,,,,,,,,,,,,,
Remaker Fair | Remakery Tacoma,https://www.remakerytacoma.org/remaker-fair,"https://static.wixstatic.com/media/81d21f_f84629c518bf4820b271519ed2242e70~mv2.png/v1/fill/w_979,h_1440,al_c,q_90,usm_0.66_1.00_0.01,enc_avif,quality_auto/Remaker%20Fair%20Poster%202025.png,https://static.wixstatic.com/media/81d21f_f33592a680da483b9597f17c378e3e31~mv2.jpg/v1/fit/w_480,h_480,q_90,enc_avif,quality_auto/81d21f_f33592a680da483b9597f17c378e3e31~mv2.jpg,https://static.wixstatic.com/media/81d21f_809dfbf019a4441bacafa908c5b66b38~mv2.webp/v1/fit/w_480,h_479,q_90,enc_avif,quality_auto/81d21f_809dfbf019a4441bacafa908c5b66b38~mv2.webp",,,,,,,,,,,,,,"""UWRU0007

""",,,,,,,,,,,,,
Nature Mindfulness Walk Franklin Park with Sarah Low — Tacoma Tree Foundation,https://tacomatreefoundation.org/calendar/franklin-walk,http://static1.squarespace.com/static/62b141b0b1860a52ae5b3628/62b14843d2cb0502855bf2e8/67ad1faf430e3822c1fdbbe7/1741999929771/Apr+19+SM+Nature+Mindfulness+Walk+Franklin+Park.png?format=1500w,,,,,,,,,,,,,,"""UWHW0001
""",,,,,,,,,,,,,
Decreasing Canopy Change - A Presentation with Sarah Low,https://tacomatreefoundation.org/calendar/decreasing-canopy,http://static1.squarespace.com/static/62b141b0b1860a52ae5b3628/t/67a163ab92cdc03bbe14518b/1738630059109/_April+23+SM+Decreasing+Canopy+Change+%282%29.png?format=1500w,,,,,,,,,,,,,,UWEA0039,,,,,,,,,,,,,
South Sound Sustainability Expo - City of Tacoma,https://www.cityoftacoma.org/government/city_departments/environmentalservices/office_of_environmental_policy_and_sustainability/education___outreach/south_sound_sustainability_expo,https://cityoftacoma.org/UserFiles/Servers/Server_6/Image/Theme/2024_COT_Logo_OnlineGraph.png,,,,,,,,,,,,,,UWEA0040,,,,,,,,,,,,,
UW Tacoma Sustainability Campus Tour,https://storymaps.arcgis.com/stories/74402fcd6d6c48b88bb7cca7ce9d7fdf,https://cdn.arcgis.com/sharing/rest/content/items/74402fcd6d6c48b88bb7cca7ce9d7fdf/resources/buU3p4GRjD3k0q9AfYI8W.jpeg?w=400,,,,,,,,,,,,,,UWEA0041,,,,,,,,,,,,,
Giving Garden - UW Tacoma,https://www.tacoma.uw.edu/involvement/giving-garden,https://www.tacoma.uw.edu/sites/default/files/sections/AboutUWTacoma/20693732109_335c6269b7_z.jpg,,,,,,,,,,,,,,"""UWEA0061
""",,,,,,,,,,,,,
Stormwater on Campus - UW Tacoma,https://www.tacoma.uw.edu/fa/facilities/sustainability/stormwater-campus,https://www.tacoma.uw.edu/sites/default/files/sections/AboutUWTacoma/20693732109_335c6269b7_z.jpg,,,,,,,,,,,,,,UWEA0042,,,,,,,,,,,,,
Visit a UW Tacoma LEED buildings on campus,https://www.tacoma.uw.edu/fa/facilities/sustainability/leed-buildings,https://www.tacoma.uw.edu/sites/default/files/sections/AboutUWTacoma/20693732109_335c6269b7_z.jpg,,,,,,,,,,,,,,UWEA0043,,,,,,,,,,,,,
What is a Green Business - EnviroStars,https://envirostars.org/what/,https://envirostars.org/wp-content/uploads/2019/11/What_Featured_JuanitaBayVet-4.jpg,,,,,,,,,,,,,,UWFD0005,,,,,,,,,,,,,
U-PASS Transportation Services,https://transportation.uw.edu/getting-here/transit/u-pass,https://transportation.uw.edu/files/media/dubs-husky-card-dubs-inset-photo-330x220.jpg,,,,,,,,,,,,,,UWTT0001,,,,,,,,,,,,,
Simple Zero Waste Swaps,https://www.addisoncountyrecycles.org/recycling/reduce-reuse/zero-waste/simple-zero-waste-swaps,"https://www.addisoncountyrecycles.org/fileadmin/files/Reduce_Reuse_Recycle/Images/ear-pick.jpg?1b4a96ba42c6f2ee82c899b6a756d48247a399ca,https://www.addisoncountyrecycles.org/fileadmin/_processed_/4/6/csm_q-tip_b921879a44.jpg?01fb1d45c09b691d8b37c11d3234e027b61306e2,https://www.addisoncountyrecycles.org/fileadmin/files/Reduce_Reuse_Recycle/Images/Cotton-Rounds.png?b27b9f3f1028ba4140ec37e2276816a0de6ee17b",,,,,,,,,,,,,,UWRU0009,,,,,,,,,,,,,
UWB Campus Events Board Instagram,https://www.instagram.com/uwb_ceb/,https://scontent-atl3-1.cdninstagram.com/v/t51.2885-19/476761938_1041250031098502_135291660619826921_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=103&ccb=7-5&_nc_sid=bf7eb4&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDE5LkMzIn0%3D&_nc_ohc=GFFC7SIM1RYQ7kNvwE6iVYH&_nc_oc=AdnbNT3yaphCNn41fb4ermOgYyHYlZx4GO3XoujkIJDWVPMh5FBOFrbGHZnaB3jmHt29gKHqMQ8CPeoLVw8NsHDi&_nc_zt=24&_nc_ht=scontent-atl3-1.cdninstagram.com&oh=00_AfVmYd0i1Bq8H5YOSCYq4rSK5V8ERiVqn49VfYM0z9MeKg&oe=68BA8D61,,,,,,,,,,,,,,UWEA0044,,,,,,,,,,,,,
GreenU 2025 Earth Month Events,https://greenu.miami.edu/initiatives/nature/earth-day/index.html,,,,,,,,,,,,,,"MIAEA0036,MIAEA0015,MIAEA0037,MIAEA0038",,,,,,,,,,,,,,
EcoExtravaganza!,https://ecoactionarlington.app.neoncrm.com/nx/portal/neonevents/events?path=%2Fportal%2Fevents%2F13274,"https://ecoactionarlington.app.neoncrm.com/nx/static/img/icons/social-media/Twitter.png,https://ecoactionarlington.app.neoncrm.com/nx/static/img/icons/social-media/Facebook.png",,,,,,,,,,,,,,,,,ARLEA0030,,,,,,,,,,
UWB ARC - Activities and Recreation Center,https://www.uwb.edu/arc/recreation/outdoor-wellness,https://www.uwb.edu/arc/wp-content/uploads/sites/40/2023/05/websitehomepage-scaled.jpg,,,,,,,,,,,,,,UWEA0045,,,,,,,,,,,,,
UWB Campus Farm,https://www.uwb.edu/campus-sustainability/get-involved/campus-farm,https://www.uwb.edu/campus-sustainability/wp-content/uploads/sites/20/2023/06/Screenshot-2023-06-15-at-4.28.56-PM-e1686871911548-1024x501.png,,,,,,,,,,,,,,UWEA0047,,,,,,,,,,,,,
City of Bothell Earth Day Events,https://www.bothellwa.gov/979/Earth-Day,https://www.bothellwa.gov/ImageRepository/Document?documentId=21784,,,,,,,,,,,,,,UWEA0048,,,,,,,,,,,,,
UW Regeneration Field Institute,https://www.regenerationfieldinstitute.com/,http://static1.squarespace.com/static/5b5e5966a9e028f537fb1e93/t/64de5b37c3fef35ccd97f1fe/1692293954962/DSC01861.jpg?format=1500w,,,,,,,PROJ0085,PROJ0085,,,,,,,,,,,,,,,,,,,
UW Tacoma DUBNET,https://www.tacoma.uw.edu/involvement/dubnet,https://www.tacoma.uw.edu/sites/default/files/sections/AboutUWTacoma/20693732109_335c6269b7_z.jpg,,,,,,,,,,,,,,"UWEA0050,UWEA0051",,,,,,,,,,,,,
Husky Sustainability Fund on DUBNET,Dashboard | Husky Sustainability Fund,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sustainability Leader Certificate on DUBNET,Dashboard | Sustainability Leadership Certificate,,,,,,,,,,,,,,,UWEA0052,,,,,,,,,,,,,
Feedback Survey for Husky Sustainable Fund,https://cglink.me/2xB/s328,"https://cglink.me/upload/cgtemplate/2020/image_upload_34747_VF_App_Logojpg_821123445.jpeg,https://cglink.me/upload/uwtacoma/2023/image_upload_599692_Campus_Groups_13_Button_Dimensions_92185815.png",,,,,,,,,,,,,,UWEA0053,,,,,,,,,,,,,
UWT Sustainability Website,Sustainability | Sustainability | University of Washington Tacoma,,,,,,,,,,,,,,,UWEA0057,,,,,,,,,,,,,
City of Tacoma EnviroShorts Webpage,http://www.cityoftacoma.org/cms/One.aspx?portalId=169&pageId=72941 ,https://cityoftacoma.org/UserFiles/Servers/Server_6/Image/Theme/2024_COT_Logo_OnlineGraph.png,,,,,,,,,,,,,,UWEA0058,,,,,,,,,,,,,
City of Tacoma Urban Green Webpage,https://www.cityoftacoma.org/cms/one.aspx?portalId=169&pageId=55748 ,https://cityoftacoma.org/UserFiles/Servers/Server_6/Image/Theme/2024_COT_Logo_OnlineGraph.png,,,,,,,,,,,,,,UWEA0059,,,,,,,,,,,,,
UWT Husky Sustainability Fund,https://www.instagram.com/uwthsf/#,https://scontent-atl3-2.cdninstagram.com/v/t51.75761-19/498746452_17991045977803011_4225178589498906135_n.jpg?stp=dst-jpg_s100x100_tt6&_nc_cat=101&ccb=7-5&_nc_sid=bf7eb4&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLnd3dy4xMDgwLkMzIn0%3D&_nc_ohc=kZunbqgKbhMQ7kNvwHnGmq2&_nc_oc=Adley1EmKJLIZRr50sE5iN0BZ7wekpLLv_Vq_7WvATdQjfku3oaIKjBkP_6tN3yY_iYcvvMklcfp8MqynWIo8TN6&_nc_zt=24&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=EDdlEvKoTOR1jns82CH7pg&oh=00_AfUgy_fNOJ6PBCRm1SelAsk43O0hqf5O-MKjiDFiJgZmlw&oe=68BAA90C,,,,,,,,,,,,,,UWEA0056,,,,,,,,,,,,,
UWT Giving Garden on Instagram,https://www.instagram.com/uwtgivinggarden/,,,,,,,,,,,,,,,UWEA0055,,,,,,,,,,,,,
UW Tacoma Earth Month,https://www.tacoma.uw.edu/chancellor/april-earth-month-uw-tacoma,https://www.tacoma.uw.edu/sites/default/files/sections/AboutUWTacoma/20693732109_335c6269b7_z.jpg,,,,,,,PROJ0092,PROJ0092,,,,,,,,,,,,,,,,,,,
UWB ACM Club,https://www.linkedin.com/company/uwb-acm-club/,https://static.licdn.com/scds/common/u/images/email/artdeco/logos/96/linkedin-bug-color.png,,,,,,,PROJ0093,PROJ0093,,,,,,,,,,,,,,,,,,,
EcoAction Arlington Volunteer Information Form,https://www.ecoactionarlington.org/volunteer-application-form/,,,,,,,,,,,,,,,,,,ARLEA0039,,,,,,,,,,
EcoAction Arlington Volunteer Listserv,https://ecoactionarlington.app.neoncrm.com/np/clients/ecoactionarlington/subscribe.jsp?subscription=3,,,,,,,,,,,,,,,,,,ARLEA0040,,,,,,,,,,
Earth Day Quizzes,https://www.earthday.org/earth-day-quizzes/,https://www.earthday.org/wp-content/uploads/2023/07/Website-Images-1-1024x576.webp,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earth Day Quizzes,https://www.earthday.org/earth-day-quizzes/,https://www.earthday.org/wp-content/uploads/2023/07/Website-Images-1-1024x576.webp,,,CHEA0059,CHEA0059,,,,,,,,,,,,,,,,,,,,,,,
Husky Winter Sports,https://huskywintersports.org/,"https://huskywintersports.org/imgs/2024-2025.webp,https://huskywintersports.org/imgs/2023-2024.jpg,https://huskywintersports.org/imgs/2022-2023.jpg",,,,,,,PROJ0094,PROJ0094,,,,,,,,,,,,,,,,,,,
Hillary Franz at Kane Hall April 10,https://sustainability.uw.edu/events?trumbaEmbed=view%3Devent%26eventid%3D181027684,http://green.uw.edu/sites/default/files/w-logo_purple_hex.png,,,,,,,,,,,,,,UWEA0062,,,,,,,,,,,,,
Arlington Chamber Volunteer Day,https://web.arlingtonchamber.org/events/Arlington-Chamber-Volunteer-Day-8551/details,https://web.arlingtonchamber.org/external/wcpages/images/calendar-image.jpg,,,,,,,,,,,,,,,,,ARLEA0041,,,,,,,,,,
EcoAction Newsletter,https://www.ecoactionarlington.org/news-events-2/e-newsletter-subscription/,,,,,,,,,,,,,,,,,,ARLEA0042,,,,,,,,,,
Earth Month Teaching Kitchen Registration,https://docs.google.com/forms/d/e/1FAIpQLSfeUPKU-I92pwbySJsBa_ESi0Y7vBW0B_cezSTZtZkzOPpj9A/viewform,,,,,,,,,,,,,,MIAEA0040,,,,,,,,,,,,,,
UWT Day of Caring at the Giving Garden,https://dubnet.tacoma.uw.edu/HuskyVolunteers/rsvp_boot?id=378276,https://dubnet.tacoma.uw.edu/upload/uwtacoma/2025/r3_image_upload_606833_7_331133942.png,,,,,,,,,,,,,,UWEA0060,,,,,,,,,,,,,
GetGreen Arlington,https://www.getgreen.eco/arlington.html,https://images.emeraldtechnology.net/images/GetGreen_META_OG.png,,,,,,,,,,,,,,,,,ARLEA0043,,,,,,,,,,
UWB/Cascadia YouTube,https://www.youtube.com/channel/UCbEdalABY91QzjWqafTXevQ,https://yt3.googleusercontent.com/JoGlbIjL0dx3QpO4VYy61aWTWonBpRsCw1Sn-iRphQSTWMyZ3kNBK2iDAZVhVL6B9czs37GLaQ=s900-c-k-c0x00ffffff-no-rj,,,,,,,,,,,,,,UWEA0063,,,,,,,,,,,,,
Bloomberg - AI to prop up fossil fuels and slow emissions decline,https://www.bloomberg.com/news/articles/2025-04-15/ai-to-prop-up-fossil-fuels-and-slow-emissions-decline-bnef-says?cmpid=BBD041525_GREENDAILY&utm_medium=email&utm_source=newsletter&utm_term=250415&utm_campaign=greendaily,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/ikG2P.C8ANCw/v1/1200x800.jpg,,,CHEA0058,CHEA0058,,,,,,,,,,,,,,,,,,,,,,,
Meridian High 2024-25 Clubs,https://mhs.fccps.org/o/mhs/page/clubs-and-activities,"https://cmsv2-assets.apptegy.net/uploads/3856/logo/3223/Meridian_HS_logo_white_background_300.png
",,,,,,,,,,,,,,,,,,,,,FCCPSFD0002,,,,,,
Meridian High 2024-25 Clubs,https://mhs.fccps.org/o/mhs/page/clubs-and-activities,https://cmsv2-assets.apptegy.net/uploads/3856/logo/3223/Meridian_HS_logo_white_background_300.png,,,,,,,,,,,,,,,,,,,,,FCCPSRU0002,,,,,,
Meridian High 2024-25 Clubs,https://mhs.fccps.org/o/mhs/page/clubs-and-activities,https://cmsv2-assets.apptegy.net/uploads/3856/logo/3223/Meridian_HS_logo_white_background_300.png,,,,,,,,,,,,,,,,,,,,,FCCPSEA0004,,,,,,
Meridian High 2024-25 Clubs,https://mhs.fccps.org/o/mhs/page/clubs-and-activities,https://cmsv2-assets.apptegy.net/uploads/3856/logo/3223/Meridian_HS_logo_white_background_300.png,,,,,,,,,,,,,,,,,,,,,FCCPSEA0005,,,,,,
UW Farm Volunteer Schedule,https://botanicgardens.uw.edu/center-for-urban-horticulture/gardens/uw-farm/volunteer/volunteer-schedule/,,,,,,,,,,,,,,,UWEA0064,,,,,,,,,,,,,
UW RSO Earth Day Festival Info,https://www.instagram.com/p/DIb7wxwpJ2r/,https://scontent-atl3-3.cdninstagram.com/v/t51.29350-15/491468931_678571805116898_1518179097465709868_n.heic?stp=c288.0.864.864a_dst-jpg_e35_s640x640_tt6&_nc_cat=111&ccb=1-7&_nc_sid=18de74&_nc_ohc=cMp4lXAqySgQ7kNvwEZsQye&_nc_oc=Adk9RJHXMOdPsveTJDwRHnmz-c8ge34NHJSjsESy8m2xpqOXHHjy_V9UX9kgiQk9d2oixichhiyoHrptoyMrhd_A&_nc_zt=23&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_gid=qAFBhCfTwnKoc9iOFoEWEg&oh=00_AfV7iPj4jZ2OVz1EQboO3iKsKyvQzusROoY726tNmgH_4Q&oe=68BAB21C,,,,,,,,,,,,,,UWEA0065,,,,,,,,,,,,,
UW Sustainability Walking Tour,https://sustainability.uw.edu/events?trumbaEmbed=view%3Devent%26eventid%3D182243485,http://green.uw.edu/sites/default/files/w-logo_purple_hex.png,,,,,,,,,,,,,,UWEA0066,,,,,,,,,,,,,
Green U 2025 Arbor Day Concert,https://events.miami.edu/event/arbor-day-celebration-concert,https://localist-images.azureedge.net/photos/49054972404004/square_300/12ea24ead73f4855eef18c8ea7002f1ceb967b4a.jpg,,,,,,,,,,,,,MIAEA0021,,,,,,,,,,,,,,
